"GO_0097329","response to antimetabolite",37
"GO_0043278","response to morphine",1
"EFO_0008462","pregnancy induced alloimmunization",2
"EFO_0006992","response to biological dust exposure",1
"GO_0006950","response to stress",12
"GO_0006954","inflammatory response",3
"GO_0030155","regulation of cell adhesion",0
"GO_0050729","positive regulation of inflammatory response",0
"GO_0040013","negative regulation of locomotion",0
"GO_0045839","negative regulation of mitotic nuclear division",0
"GO_0006139","nucleobase-containing compound metabolic process",0
"GO_0006753","nucleoside phosphate metabolic process",0
"GO_0034641","cellular nitrogen compound metabolic process",0
"GO_0006807","nitrogen compound metabolic process",0
"EFO_1000348","Malignant Adrenal Gland Pheochromocytoma",66
"MONDO_0018271","peripheral primitive neuroectodermal tumor",57
"Orphanet_240085","Progressive supranuclear palsy - parkinsonism",37
"Orphanet_172976","Congenital myopathy with cores",294
"Orphanet_265","Autosomal dominant limb-girdle muscular dystrophy type 1C",67
"Orphanet_178400","Distal myopathy with anterior tibial onset",72
"Orphanet_98893","Congenital muscular dystrophy type 1B",3
"Orphanet_262","Duchenne and Becker muscular dystrophy",1627
"Orphanet_55595","Autosomal dominant limb-girdle muscular dystrophy type 1F",108
"Orphanet_207015","Rare hereditary disease with peripheral neuropathy",4222
"Orphanet_207028","Cerebellar ataxia with peripheral neuropathy",497
"Orphanet_64746","Autosomal dominant Charcot-Marie-Tooth disease type 2",408
"Orphanet_99945","Autosomal dominant Charcot-Marie-Tooth disease type 2L",162
"Orphanet_99937","Autosomal dominant Charcot-Marie-Tooth disease type 2C",6
"Orphanet_101084","Charcot-Marie-Tooth disease type 1D",53
"Orphanet_2590","Hereditary myoclonus - progressive distal muscular atrophy",65
"Orphanet_83420","Proximal spinal muscular atrophy type 4",235
"EFO_1001899","muscular channelopathy",757
"MONDO_0016177","systemic inflammatory disease associated with an acquired peripheral neuropathy",583
"MONDO_0016104","infectious disease with peripheral neuropathy",851
"EFO_1001998","complex regional pain syndrome",114
"EFO_0003763","cerebrovascular disorder",4317
"MONDO_0005299","brain ischemia",827
"EFO_0003764","transient ischemic attack",552
"MONDO_0002907","intracranial thrombosis",75
"EFO_1001132","pseudotumor cerebri",151
"EFO_0006791","vascular brain injury",15
"Orphanet_2836","PEHO syndrome",66
"EFO_1000976","hypertensive encephalopathy",116
"Orphanet_183503","Genetic central nervous system and retinal vascular disease",3275
"Orphanet_3071","Costello syndrome",67
"Orphanet_758","Pseudoxanthoma elasticum",125
"Orphanet_774","Hereditary hemorrhagic telangiectasia",179
"Orphanet_294016","Microcephaly-capillary malformation syndrome",22
"EFO_1000861","cervical rib syndrome",0
"MONDO_0001763","ethmoid sinus cancer",0
"EFO_1000365","Maxillary Sinus Adenoid Cystic Carcinoma",5
"EFO_0009364","non-allergic rhinitis",40
"Orphanet_90642","Syndromic genetic deafness",4559
"Orphanet_300284","Connective tissue disorder due to lysyl hydroxylase-3 deficiency",13
"Orphanet_2202","Palmoplantar keratoderma-deafness syndrome",56
"Orphanet_228012","Progressive sensorineural hearing loss - hypertrophic cardiomyopathy",24
"Orphanet_231169","Usher syndrome type 1",160
"Orphanet_280","Wolf-Hirschhorn syndrome",67
"Orphanet_649","Norrie disease",61
"MONDO_0019588","autosomal recessive nonsyndromic deafness",21
"MONDO_0002453","retrocochlear disease",18
"MONDO_0021204","chronic otitis media",193
"EFO_0009691","vestibular disease",156
"Orphanet_1359","Carney complex",881
"Orphanet_30925","Hereditary central diabetes insipidus",245
"MONDO_0056797","neurodevelopmental disorder with midbrain and hindbrain malformations",1
"EFO_1001889","flying phobia",1
"EFO_1001884","dental phobia",52
"Orphanet_183497","Genetic neuromuscular disease",6598
"Orphanet_209041","Qualitative or quantitative defects of desmin",345
"Orphanet_209050","Qualitative or quantitative defects of protein ZASP",38
"Orphanet_209182","Qualitative or quantitative defects of nebulin",5
"Orphanet_363710","Spinocerebellar ataxia type 37",282
"Orphanet_101111","Spinocerebellar ataxia type 25",91
"Orphanet_314647","Non-progressive cerebellar ataxia with intellectual disability",5
"Orphanet_1182","Spastic ataxia with congenital miosis",19
"Orphanet_1175","X-linked progressive cerebellar ataxia",14
"Orphanet_209967","Episodic ataxia type 6",10
"Orphanet_1180","Ataxia - hypogonadism - choroidal dystrophy",71
"Orphanet_404493","Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to TUD deficiency",35
"Orphanet_1177","Early-onset cerebellar ataxia with retained tendon reflexes",0
"Orphanet_1454","Joubert syndrome with hepatic defect",69
"Orphanet_53351","X-linked dystonia-parkinsonism",75
"Orphanet_200037","Paroxysmal dystonia",260
"MONDO_0018496","ARX-related encephalopathy-brain malformation spectrum",97
"Orphanet_93951","X-linked dominant intellectual disability - epilepsy syndrome",1
"Orphanet_157946","Huntington disease-like 3",14
"Orphanet_2053","Freeman-Sheldon syndrome",109
"Orphanet_307064","Rare genetic myoclonus",478
"Orphanet_306719","Neurodegenerative disease with chorea",1225
"Orphanet_171629","Autosomal recessive spastic paraplegia type 35",40
"Orphanet_99015","Spastic paraplegia type 2",9
"Orphanet_171863","Autosomal dominant spastic paraplegia type 42",39
"Orphanet_320332","X-linked pure spastic paraplegia",17
"Orphanet_401785","Autosomal recessive spastic paraplegia type 62",32
"Orphanet_397946","Autosomal recessive spastic paraplegia type 58",4
"Orphanet_91496","Snowflake vitreoretinal degeneration",251
"Orphanet_363722","Alexander disease type II",1
"Orphanet_280219","Pelizaeus-Merzbacher disease, classic form",3
"Orphanet_96264","49,XXXXY syndrome",0
"EFO_1000543","Spinal Chordoma",17
"Orphanet_215","Congenital stationary night blindness",212
"Orphanet_314802","Short stature due to partial GHR deficiency",1
"Orphanet_1229","Congenital intrauterine infection-like syndrome",74
"Orphanet_231144","Silver-Russell syndrome due to 11p15 microduplication",0
"Orphanet_2135","Hennekam-Beemer syndrome",30
"Orphanet_284169","10p11.21p12.31 microdeletion syndrome",20
"Orphanet_2326","Kallmann syndrome - heart disease",0
"MONDO_0030917","intellectual disability, autosomal dominant 51",1
"Orphanet_2920","Oliver syndrome",15
"Orphanet_2519","Microcephaly - seizures - intellectual disability - heart disease",0
"MONDO_0000734","Ohdo syndrome and variants",16
"Orphanet_86822","Lissencephaly type 3 - metacarpal bone dysplasia",22
"Orphanet_531","Miller-Dieker syndrome",859
"Orphanet_313947","2q23.1 microduplication syndrome",0
"Orphanet_163956","X-linked intellectual disability, Nascimento type",7
"Orphanet_1436","Skeletal dysplasia - intellectual disability",54
"Orphanet_306617","X-linked complicated spastic paraplegia type 1",0
"Orphanet_93945","X-linked intellectual disability, Porteous type",0
"Orphanet_775","X-linked intellectual disability, Martinez type",0
"Orphanet_85327","X-linked intellectual disability - acromegaly - hyperactivity",0
"Orphanet_1193","Atkin-Flaitz syndrome",29
"Orphanet_3064","X-linked intellectual disability, Wittner type",0
"Orphanet_3052","X-linked intellectual disability - seizures - psoriasis",8
"Orphanet_2928","Polyneuropathy - intellectual disability - acromicria - premature menopause",0
"Orphanet_2083","Prominent glabella - microcephaly - hypogenitalism",101
"Orphanet_52183","Premature chromosome condensation with microcephaly and intellectual disability",196
"Orphanet_157954","ANE syndrome",159
"Orphanet_141333","Biemond syndrome type 2",9
"Orphanet_2580","Shoulder and girdle defects - familial intellectual disability",0
"Orphanet_352577","Severe feeding difficulties - failure to thrive - microcephaly due to ASXL3 deficiency",3
"Orphanet_2067","GAPO syndrome",92
"Orphanet_324761","Microcephalic primordial dwarfism",924
"Orphanet_319671","Microcephalic primordial dwarfism, Alazami type",14
"Orphanet_356996","Intellectual disability - hypotonia - spasticity - sleep disorder",36
"Orphanet_2518","Autosomal recessive chorioretinopathy-microcephaly",285
"Orphanet_281","Monosomy 5p",90
"Orphanet_207","Crouzon disease",21
"Orphanet_87","Apert syndrome",32
"Orphanet_98975","Congenital hereditary endothelial dystrophy type I",4
"Orphanet_98970","Fleck corneal dystrophy",190
"Orphanet_98677","Autosomal recessive syndromic optic atrophy",1189
"Orphanet_1239","Behr syndrome",15
"MONDO_0018609","syndromic hereditary optic neuropathy",1656
"Orphanet_313800","Optic nerve edema-splenomegaly syndrome",20
"Orphanet_183557","Genetic developmental defect of the eye",4392
"MONDO_0007350","coloboma, ocular, autosomal dominant",31
"Orphanet_98946","Coloboma of eyelid",0
"Orphanet_98986","Coppock-like cataract",71
"Orphanet_98984","Pulverulent cataract",65
"Orphanet_91396","Isolated cryptophthalmia",11
"EFO_1000968","hydrophthalmos",0
"Orphanet_91483","Rieger anomaly",23
"Orphanet_261600","Alagille syndrome due to 20p12 microdeletion",46
"Orphanet_1352","Atrioventricular defect - blepharophimosis -radial defects",54
"Orphanet_1373","Cataract - aberrant oral frenula - growth delay",0
"Orphanet_98665","Colobomatous and areolar dystrophy",218
"Orphanet_99179","Kandori fleck retina",27
"Orphanet_247522","Primary ciliary dyskinesia - retinitis pigmentosa",106
"Orphanet_88629","Tritanopia",12
"Orphanet_217049","Rare non-syndromic cataract",690
"Orphanet_69088","Anhidrotic ectodermal dysplasia - immunodeficiency - osteopetrosis - lymphedema",45
"Orphanet_98605","Excretory apparatus of the lacrimal system anomaly",272
"Orphanet_377","Gorlin syndrome",181
"Orphanet_867","Familial multiple trichoepithelioma",5
"Orphanet_98561","Eyelid malformation",385
"Orphanet_98563","Microblepharon - ablephara",22
"Orphanet_91413","Congenital Horner syndrome",69
"Orphanet_98569","Secondary entropion",22
"Orphanet_300570","Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation",32
"Orphanet_268980","Isolated focal cortical dysplasia type Ib",0
"Orphanet_280620","Progressive myoclonic epilepsy type 6",61
"Orphanet_166302","Benign partial epilepsy with secondarily generalized seizures in infancy",0
"Orphanet_238446","15q11q13 microduplication syndrome",232
"MONDO_0014632","hypomyelinating leukodystrophy 10",1
"Orphanet_139441","Hypomyelination with atrophy of basal ganglia and cerebellum",15
"Orphanet_157719","Juvenile or adult CACH syndrome",44
"Orphanet_2770","Nasu-Hakola disease",148
"Orphanet_77295","Odontoleukodystrophy",14
"Orphanet_99329","48,XYYY syndrome",0
"Orphanet_540","Familial hemophagocytic lymphohistiocytosis",775
"Orphanet_88619","Familial acute necrotizing encephalopathy",9
"Orphanet_524","Li-Fraumeni syndrome",217
"MONDO_0010435","nystagmus 6, congenital, X-linked",1
"Orphanet_2427","Macrocephaly - short stature - paraplegia",0
"Orphanet_269550","Genetic non-syndromic central nervous system malformation",2521
"Orphanet_3388","Neural tube defect",839
"Orphanet_268357","Neural tube closure defect",362
"Orphanet_1136","Arnold-Chiari malformation type II",10
"Orphanet_268752","Thoracolumbosacral spina bifida cystica",0
"Orphanet_268770","Upper thoracic spina bifida cystica",0
"Orphanet_199647","Isolated encephalocele",17
"Orphanet_268823","Occipital encephalocele",12
"Orphanet_269510","Congenital non-communicating hydrocephalus",0
"Orphanet_306527","Isolated hereditary congenital facial paralysis",0
"EFO_1001868","congenital contractures of the limbs and face, hypotonia, and developmental delay",7
"MONDO_0000396","spastic cerebral palsy",107
"EFO_1001290","chorea gravidarum",0
"EFO_0007178","borna disease",60
"MONDO_0021108","meningitis (disease)",391
"MONDO_0001316","streptococcal meningitis",134
"EFO_1001236","viral meningitis",80
"EFO_1001168","scrapie",296
"MONDO_0000820","cerebral cavernous malformation",296
"MONDO_0000665","apraxia",62
"MONDO_0021248","nervous system neoplasm",8882
"EFO_0000502","ganglioneuroblastoma",97
"EFO_0002939","medulloblastoma",2342
"EFO_1000368","Medullomyoblastoma with Myogenic Differentiation",65
"MONDO_0016729","mixed neuronal-glial tumor",376
"MONDO_0003766","thalamic cancer",132
"MONDO_0002217","central nervous system sarcoma",162
"EFO_0005717","retinoblastoma (nonhereditary)",4
"MONDO_0003277","malignant ear neoplasm",7
"EFO_1000317","Lacrimal Gland Adenoid Cystic Carcinoma",11
"MONDO_0002466","eye carcinoma",64
"EFO_1000158","Central Nervous System Neoplasm",8484
"EFO_0009386","central nervous system disease",14528
"EFO_0003761","unipolar depression",3648
"EFO_0008623","dysthymic disorder",159
"EFO_0004216","conduct disorder",256
"EFO_0005800","substance withdrawal syndrome",400
"EFO_1001454","amnesia",230
"EFO_1001065","normal pressure hydrocephalus",154
"MONDO_0010796","Parkinson disease, mitochondrial",0
"MONDO_0015657","inflammatory and autoimmune disease with epilepsy",611
"EFO_1000857","central pontine myelinolysis",6
"EFO_0005678","hippocampal sclerosis of aging",16
"EFO_0009956","post-operative stroke",14
"MONDO_0002283","neuroaxonal dystrophy",1382
"EFO_0007442","placenta praevia",51
"EFO_0000432","breast ductal carcinoma in situ",1708
"EFO_1001480","metastatic colorectal cancer",570
"EFO_0002894","amelanotic skin melanoma",5
"MONDO_0002167","rectum malignant melanoma",5
"Orphanet_313936","PENS syndrome",0
"Orphanet_171723","White sponge nevus",31
"MONDO_0008093","nevus, epidermal",18
"EFO_1000574","Testicular Yolk Sac Tumor",11
"MONDO_0002746","fallopian tube adenocarcinoma",32
"EFO_1000104","Bartholin Gland Squamous Cell Carcinoma",0
"EFO_1000042","ovarian clear cell adenocarcinoma",152
"MONDO_0016096","malignant non-dysgerminomatous germ cell tumor of ovary",10
"EFO_1002015","HPV-associated cervical carcinoma",6
"MONDO_0016286","adenoid cystic carcinoma of the cervix uteri",1
"EFO_1000330","Low Grade Vulvar Intraepithelial Neoplasia",2
"EFO_1000777","vulva fibroepithelial polyp",0
"EFO_1000237","Endometrial Polyp",73
"EFO_1000137","Borderline Ovarian Endometrioid Tumor",4
"EFO_1000422","Ovarian Gynandroblastoma",2
"EFO_1000112","Benign Ovarian Brenner Tumor",5
"EFO_0009553","HIV-associated cancer",2
"EFO_0003859","uterine neoplasm",3639
"EFO_1001331","Genital neoplasm, female",31
"EFO_0005567","malignant peritoneal mesothelioma",51
"EFO_1000303","Infiltrating Bladder Urothelial Carcinoma Sarcomatoid Variant",6
"MONDO_0008734","adrenocortical carcinoma, hereditary",1
"Orphanet_47044","Familial papillary renal cell carcinoma",2
"MONDO_0003719","renal pelvis neoplasm",307
"EFO_0000681","renal cell carcinoma",4148
"EFO_1000796","adrenal cortex carcinoma",1476
"EFO_0003016","collecting duct carcinoma",681
"EFO_1000305","Intimal Sarcoma",33
"EFO_1000341","Lymphomatoid Papulosis",38
"Orphanet_2396","Encephalocraniocutaneous lipomatosis",17
"MONDO_0021489","benign neoplasm of sweat gland",199
"EFO_1001051","mycosis fungoides",334
"MONDO_0044704","oropharynx squamous cell carcinoma",198
"MONDO_0003500","squamous cell bile duct carcinoma",1
"EFO_0000559","keratinizing squamous cell carcinoma",32
"EFO_1000540","Soft Tissue Chondroma",8
"EFO_1001056","myxosarcoma",2
"EFO_1000473","Phosphaturic Mesenchymal Tumor",11
"MONDO_0004685","Waldeyer's ring cancer",96
"MONDO_0000521","salivary gland carcinoma",381
"EFO_1000516","Salivary Gland Carcinoma ex Pleomorphic Adenoma",83
"MONDO_0004700","parotid gland cancer",85
"MONDO_0004727","vestibule of mouth cancer",13
"MONDO_0021250","tonsil neoplasm",96
"EFO_1001487","secondary biliary cirrhosis",11
"MONDO_0000620","breast benign neoplasm",156
"EFO_1000015","aldosterone-producing adenoma",506
"EFO_1000151","Cavernous Hemangioma",93
"MONDO_0003295","leiomyomatosis",88
"EFO_1000503","Rectal Traditional Serrated Adenoma",6
"EFO_1000225","Duodenal Villous Adenoma",1
"EFO_1000074","Adrenal Gland Myelolipoma",22
"EFO_0006858","epithelial neoplasm",14175
"MONDO_0020516","thymic neuroendocrine carcinoma",8
"MONDO_0024479","epithelial tumor of colon",4486
"EFO_1001049","mucoepidermoid tumor",377
"MONDO_0018532","adenocarcinoma of liver and intrahepatic biliary tract",6428
"EFO_1001005","Klatskin's tumor",0
"MONDO_0007648","hereditary diffuse gastric adenocarcinoma",29
"EFO_1000489","Poorly Differentiated Thyroid Gland Carcinoma",89
"EFO_1001928","small intestine neuroendocrine tumor",113
"MONDO_0000540","small intestinal neuroendocrine tumor G1",62
"MONDO_0018531","carcinoma of liver and intrahepatic biliary tract",6443
"MONDO_0018502","hereditary gastric cancer",135
"MONDO_0042493","gastric non-hodgkin lymphoma",78
"EFO_1000520","Sarcomatoid Carcinoma",221
"EFO_0000563","large cell neuroendocrine carcinoma",220
"EFO_0006861","male breast carcinoma",208
"EFO_1000601","Transitional Cell Carcinoma",1482
"Orphanet_319487","Familial papillary or follicular thyroid carcinoma",31
"EFO_1000191","Colorectal Diffuse Large B-Cell Lymphoma",8
"EFO_0007362","mediastinal cancer",207
"EFO_0000191","MALT lymphoma",819
"Orphanet_55881","Adamantinoma",45
"EFO_0000174","Ewing sarcoma",955
"Orphanet_97286","Carney-Stratakis syndrome",20
"EFO_0009001","Mastocytosis",494
"EFO_1000575","Therapy-Related Myeloid Neoplasm",51
"EFO_1002001","core binding factor acute myeloid leukemia",66
"EFO_0007215","composite lymphoma",13
"EFO_0006475","plasma cell leukemia",245
"EFO_0007271","fibroepithelial neoplasm",268
"MONDO_0021581","connective tissue neoplasm",8648
"EFO_1001041","mesenchymal chondrosarcoma",57
"EFO_1000296","High Grade Surface Osteosarcoma",3
"EFO_0009119","precursor lymphoblastic lymphoma/leukemia",2758
"MONDO_0015157","human herpesvirus 8-related tumor",755
"MONDO_0017342","Epstein-Barr virus-related tumor",2105
"EFO_0008501","dysplasia",2356
"EFO_0008549","digestive system neoplasm",11061
"EFO_1000271","Gastric Hamartomatous Polyp",2
"EFO_1000195","Colorectal Neuroendocrine Tumor G1",33
"EFO_1000226","Dysplasia in Ulcerative Colitis",84
"MONDO_0036696","spleen neoplasm",591
"EFO_1000398","Non-Functional Pancreatic Neuroendocrine Tumor",32
"EFO_1001513","liver neoplasm",7204
"EFO_0003891","biliary tract neoplasm",2046
"EFO_1000849","bronchial neoplasm",7
"EFO_1001437","Tracheal neoplasm",33
"MONDO_0060765","fibroepithelial polyp",11
"MONDO_0024478","mesenchymal hamartoma",25
"EFO_1000360","Malignant Paraganglioma",13
"EFO_1000082","Anaplastic (Malignant) Meningioma",4
"EFO_1000258","Fibrous Meningioma",16
"EFO_0000691","sarcoma",4828
"EFO_0003869","breast neoplasm",9584
"EFO_0008491","atypical ductal hyperplasia",85
"MONDO_0021121","hemangioendothelioma",0
"Orphanet_1572","Common variable immunodeficiency",919
"Orphanet_71290","Familial platelet syndrome with predisposition to acute myelogenous leukemia",5
"Orphanet_347","Frasier syndrome",36
"Orphanet_238510","Lymphoproliferative syndrome",1358
"Orphanet_275523","Dianzani autoimmune lymphoproliferative disease",6
"Orphanet_275517","Autoimmune lymphoproliferative syndrome with recurrent viral infections",10
"EFO_1000525","Simple Endometrial Hyperplasia",12
"Orphanet_157769","Situs ambiguus",10
"Orphanet_99045","Double outlet right ventricle with subpulmonary ventricular septal defect",0
"EFO_0007244","Ebstein anomaly",16
"MONDO_0019817","congenital mitral valve insufficiency and/or stenosis",0
"Orphanet_163596","Hb Bart's hydrops fetalis",115
"Orphanet_2959","Progéria - short stature - pigmented nevi",3
"Orphanet_295051","Lower limb hypertrophy",1
"Orphanet_93457","Non-syndromic limb reduction defect",302
"Orphanet_294971","Tetra-amelia",3
"Orphanet_295101","Acheiria, unilateral",0
"Orphanet_86789","Patella aplasia/hypoplasia",5
"Orphanet_295010","Central polydactyly of toes",0
"Orphanet_295167","Postaxial polydactyly type B, unilateral",0
"Orphanet_69028","Syndrome with brachydactyly",1582
"Orphanet_1487","Cooks syndrome",17
"Orphanet_1113","Aphalangy - syndactyly - microcephaly",22
"Orphanet_974","Adams-Oliver syndrome",1026
"Orphanet_1234","Bartsocas-Papas syndrome",51
"Orphanet_1143","Neurogenic arthrogryposis multiplex congenita",157
"Orphanet_79447","X-linked lethal multiple pterygium syndrome",28
"Orphanet_168796","Heart-hand syndrome, Slovenian type",94
"Orphanet_1851","Multicystic dysplastic kidney",86
"Orphanet_93178","Partial prune belly syndrome",0
"Orphanet_488","Urachal cyst",1
"Orphanet_887","VACTERL/VATER association",31
"Orphanet_3411","Double uterus - hemivagina - renal agenesis",0
"MONDO_0012561","congenital anomalies of kidney and urinary tract 1, susceptibility to",1
"Orphanet_96191","Paternal uniparental disomy of chromosome 6",0
"Orphanet_96152","Distal monosomy 20q",0
"Orphanet_261304","Paternal 20q13.2q13.3 microdeletion syndrome",0
"Orphanet_261257","Distal 17p13.3 microdeletion syndrome",0
"Orphanet_261766","Partial deletion of chromosome 1",290
"Orphanet_262110","Partial deletion of the long arm of chromosome 14",13
"Orphanet_262092","Partial deletion of the long arm of chromosome 11",156
"Orphanet_1627","Distal monosomy 5q",0
"Orphanet_262833","Partial duplication of the long arm of chromosome 1",52
"Orphanet_262658","Partial trisomy/tetrasomy of the short arm of chromosome 12",15
"Orphanet_262932","Partial duplication of the long arm of chromosome 13",0
"Orphanet_262995","Partial trisomy of the long arm of chromosome 20",0
"Orphanet_262785","Partial duplication of the short arm of chromosome 11",1
"Orphanet_1711","Mosaic trisomy 17",1
"Orphanet_96061","Mosaic trisomy 8",11
"Orphanet_1692","Mosaic trisomy 1",0
"Orphanet_98155","Gonosome anomaly",662
"Orphanet_261534","49,XXXYY syndrome",0
"Orphanet_263756","Partial deletion of the long arm of chromosome X",13
"Orphanet_98797","Isochromosomy Yp",0
"Orphanet_168984","CLAPO syndrome",1
"Orphanet_70589","Bronchopulmonary dysplasia",695
"Orphanet_2026","Gingival fibromatosis-hypertrichosis syndrome",3
"Orphanet_2721","Odonto-onycho-dermal dysplasia",18
"Orphanet_1830","Schimke immuno-osseous dysplasia",92
"Orphanet_2025","Gingival fibromatosis - facial dysmorphism",35
"Orphanet_325061","46,XX disorder of sex development induced by fetoplacental androgens excess",2
"Orphanet_230857","Ehlers-Danlos/osteogenesis imperfecta syndrome",1
"Orphanet_2295","Ehlers-Danlos syndrome type 11",3
"Orphanet_90318","Ehlers-Danlos syndrome type 2",3
"Orphanet_90309","Ehlers-Danlos syndrome type 1",10
"Orphanet_71270","Auriculoocular anomalies - cleft lip",0
"Orphanet_2994","Short stature - craniofacial anomalies - genital hypoplasia",7
"Orphanet_1094","Anonychia - microcephaly",0
"Orphanet_2007","Alar cartilages hypoplasia - coloboma - telecanthus",7
"EFO_0009062","Temple-Baraitser syndrome",4
"Orphanet_363965","Koolen-De Vries syndrome due to a point mutation",0
"Orphanet_324416","Muscular hypertrophy - hepatomegaly - polyhydramnios",0
"MONDO_0020018","cranial malformation",1643
"Orphanet_53271","Muenke syndrome",65
"Orphanet_2145","Craniosynostosis, Herrmann-Opitz type",0
"Orphanet_3263","Syngnathia - cleft palate",0
"Orphanet_2894","Pilotto syndrome",0
"Orphanet_1226","Bamforth-Lazarus syndrome",17
"Orphanet_141127","Congenital tracheal stenosis",2
"Orphanet_401942","Familial median cleft of the upper and lower lips",0
"Orphanet_388","Hirschsprung disease",630
"Orphanet_2464","Marfanoid syndrome, De Silva type",1
"Orphanet_557","Isolated anorectal malformation",82
"Orphanet_1816","Ectodermal dysplasia, Berlin type",135
"Orphanet_69087","Naegeli-Franceschetti-Jadassohn syndrome",4
"MONDO_0015932","non-syndromic urogenital tract malformation of female",0
"MONDO_0015215","non-syndromic diaphragmatic or abdominal wall malformation",677
"Orphanet_228423","Monocytopenia with susceptibility to infections",115
"Orphanet_32960","Tumor necrosis factor receptor 1 associated periodic syndrome",51
"Orphanet_210115","Sterile multifocal osteomyelitis with periostitis and pustulosis",87
"Orphanet_276","T-B+ severe combined immunodeficiency due to gamma chain deficiency",13
"Orphanet_357237","Severe combined immunodeficiency due to CARD11 deficiency",456
"Orphanet_572","Immunodeficiency by defective expression of HLA class 2",60
"Orphanet_2951","Absent thumb - short stature - immunodeficiency",46
"MONDO_0011431","MASS syndrome",1
"Orphanet_60030","Loeys-Dietz syndrome",97
"MONDO_0054700","proteasome-associated autoinflammatory syndrome 2",1
"MONDO_0014553","Tenorio syndrome",1
"Orphanet_182050","MYH9-related disease",6
"EFO_0009646","macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss",1
"MONDO_0014963","Shashi-Pena syndrome",1
"Orphanet_99811","Neuronal intestinal pseudoobstruction",0
"Orphanet_97556","Congenital and infantile nephrotic syndrome",384
"Orphanet_93216","Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes",0
"Orphanet_3471","Young syndrome",3
"Orphanet_2771","Bruck syndrome",11
"EFO_1001352","Kartagener Syndrome",30
"MONDO_0014888","MIRAGE syndrome",8
"Orphanet_325665","Genetic disorder of sex development of gynecological interest",1345
"Orphanet_231222","Beta-thalassemia intermedia",52
"Orphanet_2232","Primary hypergonadotropic hypogonadism - partial alopecia",4
"Orphanet_183631","Rare genetic thyroid disease",800
"Orphanet_226310","Peripheral hypothyroidism",170
"Orphanet_226295","Primary congenital hypothyroidism",104
"Orphanet_235936","Familial hyperaldosteronism",240
"MONDO_0014850","retinitis pigmentosa and erythrocytic microcytosis",2
"MONDO_0060642","neurodevelopmental disorder with movement abnormalities, abnormal gait, and autistic features",1
"Orphanet_79141","Hereditary painful callosities",0
"Orphanet_2201","Palmoplantar keratoderma-spastic paralysis syndrome",2
"EFO_1000711","hyperpigmentation of eyelid",0
"Orphanet_168","Loose anagen syndrome",146
"EFO_0009163","woolly hair, autosomal recessive 2, with or without hypotrichosis",1
"Orphanet_2045","FLOTCH syndrome",0
"Orphanet_89838","KRT14-related epidermolysis bullosa simplex",30
"Orphanet_455","Superficial epidermolytic ichthyosis",28
"Orphanet_363618","LMNA-related cardiocutaneous progeria syndrome",0
"Orphanet_168606","Seborrhea-like dermatitis with psoriasiform elements",2
"Orphanet_308166","Erythrokeratoderma variabilis progressiva",46
"Orphanet_498","Keratosis pilaris atrophicans",82
"Orphanet_221039","Hereditary sclerosing poikiloderma, Weary type",0
"MONDO_0060457","autoinflammation with arthritis and dyskeratosis",1
"Orphanet_94062","Coronary artery disease - hyperlipidemia - hypertension - diabetes - osteoporosis",420
"Orphanet_334","Familial atrial fibrillation",272
"Orphanet_51084","Torsade-de-pointes syndrome with short coupling interval",0
"Orphanet_93277","Monostotic fibrous dysplasia",3
"Orphanet_2632","Langer mesomelic dysplasia",42
"Orphanet_216828","Osteogenesis imperfecta type 5",41
"Orphanet_2772","Congenital osteogenesis imperfecta - microcephaly - cataracts",44
"Orphanet_3416","Hyperostosis corticalis generalisata",191
"Orphanet_1802","Ghosal hematodiaphyseal dysplasia",10
"Orphanet_93302","Brachyolmia, Maroteaux type",3
"Orphanet_1427","Otospondylomegaepiphyseal dysplasia",8
"Orphanet_3460","Torg-Winchester syndrome",14
"Orphanet_3472","Yunis-Varon syndrome",15
"Orphanet_99096","Multiple ventricular septal defects",2
"MONDO_0013953","immunodeficiency 28",228
"Orphanet_275742","Genetic infertility",5394
"Orphanet_400008","Rare genetic female infertility",3473
"Orphanet_400018","Rare female infertility due to adrenal disorder of genetic origin",84
"EFO_1001422","Sertoli Cell-Only Syndrome",182
"MONDO_0060733","humerofemoral hypoplasia with radiotibial ray deficiency",1
"Orphanet_399388","Avascular necrosis of genetic origin",883
"EFO_0009143","ryr1-related disorders",1
"Orphanet_330","Congenital factor XII deficiency",30
"Orphanet_2924","Isolated polycystic liver disease",151
"MONDO_0020604","X-linked dominant disease",99
"Orphanet_3203","Overhydrated hereditary stomatocytosis",8
"Orphanet_93610","Distal renal tubular acidosis with anemia",142
"Orphanet_757","Pseudohypoaldosteronism type 2",149
"MONDO_0060622","neurodevelopmental disorder with severe motor impairment and absent language",1
"Orphanet_448","Hemophilia",271
"Orphanet_330032","Hemoglobin Lepore - beta-thalassemia",0
"EFO_1000641","congenital nonspherocytic hemolytic anemia",34
"MONDO_0018740","drug-induced methemoglobinemia",2
"Orphanet_250165","Genetic polycythemia",739
"MONDO_0060589","facial palsy, congenital, with ptosis and velopharyngeal dysfunction",1
"EFO_0005324","post-operative sensory disturbance",7
"EFO_0007051","vein graft stenosis",22
